ID,FECHA_HORA,MAGNITUD
74,"2017-05-17 10:17:25.328756",0.24
75,"2017-05-17 10:17:26.636202",0.28
76,"2017-05-17 10:17:27.938592",0.3
77,"2017-05-17 10:17:29.249094",0.28
78,"2017-05-17 10:17:30.555847",0.28
79,"2017-05-17 10:17:31.860537",0.3
80,"2017-05-17 10:17:33.167996",0.29
81,"2017-05-17 10:17:34.476515",0.3
82,"2017-05-17 10:17:35.782682",0.27
83,"2017-05-17 10:17:37.086441",0.31
84,"2017-05-17 10:17:38.389079",0.24
85,"2017-05-17 10:17:39.695639",0.28
86,"2017-05-17 10:17:41.002233",0.3
87,"2017-05-17 10:17:42.310590",0.29
88,"2017-05-17 10:17:43.617281",0.28
89,"2017-05-17 10:17:44.922990",0.29
90,"2017-05-17 10:17:46.227158",0.3
91,"2017-05-17 10:17:47.531863",0.29
92,"2017-05-17 10:17:48.838668",0.28
93,"2017-05-17 10:17:50.149143",0.26
94,"2017-05-17 10:17:51.455300",0.28
95,"2017-05-17 10:17:52.764569",0.3
96,"2017-05-17 10:17:54.075228",0.29
97,"2017-05-17 10:17:55.384327",0.28
98,"2017-05-17 10:17:56.696424",0.29
99,"2017-05-17 10:17:58.006125",0.27
100,"2017-05-17 10:17:59.313431",0.32
101,"2017-05-17 10:18:00.622196",0.27
102,"2017-05-17 10:18:01.929333",0.28
103,"2017-05-17 10:18:03.235512",0.27
104,"2017-05-17 10:18:04.544898",0.28
105,"2017-05-17 10:18:05.851303",0.28
106,"2017-05-17 10:18:07.157004",0.28
107,"2017-05-17 10:18:08.459996",0.27
108,"2017-05-17 10:18:09.768064",0.29
109,"2017-05-17 10:18:11.076982",0.3
110,"2017-05-17 10:18:12.381014",0.28
111,"2017-05-17 10:18:13.682589",0.3
112,"2017-05-17 10:18:14.996646",0.27
113,"2017-05-17 10:18:16.301323",0.29
114,"2017-05-17 10:18:17.608103",0.29
115,"2017-05-17 10:18:18.916335",0.28
116,"2017-05-17 10:18:20.219310",0.28
117,"2017-05-17 10:18:21.525490",0.28
118,"2017-05-17 10:18:22.829787",0.28
119,"2017-05-17 10:18:24.131453",0.27
120,"2017-05-17 10:18:25.438555",0.28
121,"2017-05-17 10:18:26.744205",0.29
122,"2017-05-17 10:18:28.053633",0.26
123,"2017-05-17 10:18:29.363543",0.33
124,"2017-05-17 10:18:30.672224",0.26
125,"2017-05-17 10:18:31.978743",0.28
126,"2017-05-17 10:18:33.281062",0.29
127,"2017-05-17 10:18:34.589555",0.29
128,"2017-05-17 10:18:35.898819",0.27
129,"2017-05-17 10:18:37.200650",0.29
130,"2017-05-17 10:18:38.503118",0.27
131,"2017-05-17 10:18:39.804883",0.27
132,"2017-05-17 10:18:41.114639",0.25
133,"2017-05-17 10:18:42.419396",0.3
134,"2017-05-17 10:18:43.727008",0.26
135,"2017-05-17 10:18:45.030536",0.26
136,"2017-05-17 10:18:46.338523",0.29
137,"2017-05-17 10:18:47.644084",0.29
138,"2017-05-17 10:18:48.952665",0.29
139,"2017-05-17 10:18:50.259546",0.29
140,"2017-05-17 10:18:51.562000",0.28
141,"2017-05-17 10:18:52.869494",0.28
142,"2017-05-17 10:18:54.173641",0.28
143,"2017-05-17 10:18:55.481241",0.28
144,"2017-05-17 10:18:56.789771",0.26
145,"2017-05-17 10:18:58.096192",0.28
146,"2017-05-17 10:18:59.403891",0.3
147,"2017-05-17 10:19:00.713288",0.29
148,"2017-05-17 10:19:02.015185",0.28
149,"2017-05-17 10:19:03.322768",0.29
150,"2017-05-17 10:19:04.632129",0.27
151,"2017-05-17 10:19:05.935372",0.28
152,"2017-05-17 10:19:07.240955",0.26
153,"2017-05-17 10:19:08.544743",0.28
154,"2017-05-17 10:19:09.854710",0.29
155,"2017-05-17 10:19:11.164558",0.27
156,"2017-05-17 10:19:12.474238",0.24
157,"2017-05-17 10:19:13.782934",0.26
158,"2017-05-17 10:19:15.088392",0.3
159,"2017-05-17 10:19:16.389760",0.28
160,"2017-05-17 10:19:17.699379",0.29
161,"2017-05-17 10:19:19.008552",0.25
162,"2017-05-17 10:19:20.315519",0.27
163,"2017-05-17 10:19:21.623624",0.3
164,"2017-05-17 10:19:22.933516",0.28
165,"2017-05-17 10:19:24.237660",0.29
166,"2017-05-17 10:19:25.543920",0.27
167,"2017-05-17 10:19:26.854462",0.31
168,"2017-05-17 10:19:28.159312",0.29
169,"2017-05-17 10:19:29.461916",0.26
170,"2017-05-17 10:19:30.769875",0.3
171,"2017-05-17 10:19:32.080581",0.29
172,"2017-05-17 10:19:33.388131",0.28
173,"2017-05-17 10:19:34.697981",0.28
174,"2017-05-17 10:19:36.004432",0.28
175,"2017-05-17 10:19:37.310003",0.18
176,"2017-05-17 10:19:38.618835",0.17
177,"2017-05-17 10:19:39.926635",0.21
178,"2017-05-17 10:19:41.231580",0.24
179,"2017-05-17 10:19:42.539652",0.22
180,"2017-05-17 10:19:43.842345",0.23
181,"2017-05-17 10:19:45.151943",0.29
182,"2017-05-17 10:19:46.456668",0.27
183,"2017-05-17 10:19:47.760554",0.29
184,"2017-05-17 10:19:49.070934",0.29
185,"2017-05-17 10:19:50.379534",0.27
186,"2017-05-17 10:19:51.688388",0.3
187,"2017-05-17 10:19:52.995128",0.18
188,"2017-05-17 10:19:54.302085",0.22
189,"2017-05-17 10:19:55.612690",0.23
190,"2017-05-17 10:19:56.914551",0.22
191,"2017-05-17 10:19:58.223787",0.23
192,"2017-05-17 10:19:59.530697",0.18
193,"2017-05-17 10:20:00.837714",0.18
194,"2017-05-17 10:20:02.147496",0.24
195,"2017-05-17 10:20:03.454530",0.21
196,"2017-05-17 10:20:04.764040",0.23
197,"2017-05-17 10:20:06.074627",0.23
198,"2017-05-17 10:20:07.379269",0.21
199,"2017-05-17 10:20:08.686408",0.23
200,"2017-05-17 10:20:09.996923",0.23
201,"2017-05-17 10:20:11.306104",0.22
202,"2017-05-17 10:20:12.609292",0.17
203,"2017-05-17 10:20:13.912169",0.24
204,"2017-05-17 10:20:15.218480",0.22
205,"2017-05-17 10:20:16.525332",0.21
206,"2017-05-17 10:20:17.832228",0.23
207,"2017-05-17 10:20:19.136939",0.22
208,"2017-05-17 10:20:20.447836",0.21
209,"2017-05-17 10:20:21.758928",0.24
210,"2017-05-17 10:20:23.062456",0.22
211,"2017-05-17 10:20:24.371108",0.21
212,"2017-05-17 10:20:25.675677",0.24
213,"2017-05-17 10:20:26.985565",0.22
214,"2017-05-17 10:20:28.293944",0.21
215,"2017-05-17 10:20:29.604503",0.22
216,"2017-05-17 10:20:30.909684",0.18
217,"2017-05-17 10:20:32.217533",0.17
218,"2017-05-17 10:20:33.520904",0.23
219,"2017-05-17 10:20:34.827348",0.24
220,"2017-05-17 10:20:36.137746",0.22
221,"2017-05-17 10:20:37.446010",0.21
222,"2017-05-17 10:20:38.752212",0.23
223,"2017-05-17 10:20:40.058431",0.21
224,"2017-05-17 10:20:41.367852",0.21
225,"2017-05-17 10:20:42.671639",0.24
226,"2017-05-17 10:20:43.975728",0.21
227,"2017-05-17 10:20:45.278077",0.22
228,"2017-05-17 10:20:46.583365",0.18
229,"2017-05-17 10:20:47.889165",0.21
230,"2017-05-17 10:20:49.192986",0.23
231,"2017-05-17 10:20:50.494329",0.22
232,"2017-05-17 10:20:51.801238",0.21
233,"2017-05-17 10:20:53.107036",0.23
234,"2017-05-17 10:20:54.418075",0.21
235,"2017-05-17 10:20:55.721896",0.18
236,"2017-05-17 10:20:57.030002",0.21
237,"2017-05-17 10:20:58.340196",0.24
238,"2017-05-17 10:20:59.645664",0.22
239,"2017-05-17 10:21:00.951858",0.21
240,"2017-05-17 10:21:02.254227",0.23
241,"2017-05-17 10:21:03.563710",0.21
242,"2017-05-17 10:21:04.870762",0.23
243,"2017-05-17 10:21:06.174055",0.24
244,"2017-05-17 10:21:07.479629",0.21
245,"2017-05-17 10:21:08.787383",0.22
246,"2017-05-17 10:21:10.091748",0.22
247,"2017-05-17 10:21:11.395115",0.16
248,"2017-05-17 10:21:12.699139",0.17
249,"2017-05-17 10:21:14.007895",0.23
250,"2017-05-17 10:21:15.311592",0.21
251,"2017-05-17 10:21:16.615712",0.23
252,"2017-05-17 10:21:17.922487",0.23
253,"2017-05-17 10:21:19.224875",0.22
254,"2017-05-17 10:21:20.531573",0.21
255,"2017-05-17 10:21:21.838952",0.24
256,"2017-05-17 10:21:23.143151",0.21
257,"2017-05-17 10:21:24.444911",0.21
258,"2017-05-17 10:21:25.756424",0.23
259,"2017-05-17 10:21:27.061194",0.21
260,"2017-05-17 10:21:28.368901",0.23
261,"2017-05-17 10:21:29.671715",0.21
262,"2017-05-17 10:21:30.974377",0.22
263,"2017-05-17 10:21:32.279673",0.23
264,"2017-05-17 10:21:33.589647",0.23
265,"2017-05-17 10:21:34.892612",0.22
266,"2017-05-17 10:21:36.195342",0.21
267,"2017-05-17 10:21:37.502293",0.21
268,"2017-05-17 10:21:38.810809",0.22
269,"2017-05-17 10:21:40.119251",0.17
270,"2017-05-17 10:21:41.425365",0.22
271,"2017-05-17 10:21:42.732210",0.24
272,"2017-05-17 10:21:44.044001",0.22
273,"2017-05-17 10:21:45.351346",0.21
274,"2017-05-17 10:21:46.661759",0.24
275,"2017-05-17 10:21:47.968588",0.22
276,"2017-05-17 10:21:49.275785",0.22
277,"2017-05-17 10:21:50.585806",0.19
278,"2017-05-17 10:21:51.890282",0.21
279,"2017-05-17 10:21:53.196269",0.24
280,"2017-05-17 10:21:54.505948",0.23
281,"2017-05-17 10:21:55.814428",0.24
282,"2017-05-17 10:21:57.120440",0.22
283,"2017-05-17 10:21:58.439519",0.21
284,"2017-05-17 10:21:59.747454",0.24
285,"2017-05-17 10:22:01.054671",0.23
286,"2017-05-17 10:22:02.357560",0.21
287,"2017-05-17 10:22:03.669206",0.23
288,"2017-05-17 10:22:04.980093",0.21
289,"2017-05-17 10:22:06.287981",0.22
290,"2017-05-17 10:22:07.595063",0.16
291,"2017-05-17 10:22:08.905908",0.23
292,"2017-05-17 10:22:10.208572",0.21
293,"2017-05-17 10:22:11.515769",0.22
294,"2017-05-17 10:22:12.826429",0.22
295,"2017-05-17 10:22:14.134682",0.24
296,"2017-05-17 10:22:15.442255",0.21
297,"2017-05-17 10:22:16.752095",0.17
298,"2017-05-17 10:22:18.059902",0.23
299,"2017-05-17 10:22:19.366984",0.22
300,"2017-05-17 10:22:20.676820",0.18
301,"2017-05-17 10:22:21.980877",0.21
302,"2017-05-17 10:22:23.290979",0.22
303,"2017-05-17 10:22:24.593191",0.22
304,"2017-05-17 10:22:25.894963",0.23
305,"2017-05-17 10:22:27.203273",0.22
306,"2017-05-17 10:22:28.509150",0.18
307,"2017-05-17 10:22:29.819598",0.22
308,"2017-05-17 10:22:31.127382",0.18
309,"2017-05-17 10:22:32.439604",0.21
310,"2017-05-17 10:22:33.745473",0.23
311,"2017-05-17 10:22:35.058857",0.22
312,"2017-05-17 10:22:36.371307",0.22
313,"2017-05-17 10:22:37.678302",0.22
314,"2017-05-17 10:22:38.986569",0.22
315,"2017-05-17 10:22:40.296136",0.18
316,"2017-05-17 10:22:41.606372",0.21
317,"2017-05-17 10:22:42.914411",0.24
318,"2017-05-17 10:22:44.224093",0.23
319,"2017-05-17 10:22:45.527460",0.24
320,"2017-05-17 10:22:46.831944",0.22
321,"2017-05-17 10:22:48.136853",0.21
322,"2017-05-17 10:22:49.443911",0.22
323,"2017-05-17 10:22:50.751035",0.23
324,"2017-05-17 10:22:52.060843",0.21
325,"2017-05-17 10:22:53.366364",0.24
326,"2017-05-17 10:22:54.676298",0.22
327,"2017-05-17 10:22:55.988220",0.23
328,"2017-05-17 10:22:57.295349",0.24
329,"2017-05-17 10:22:58.601919",0.21
330,"2017-05-17 10:22:59.910729",0.24
331,"2017-05-17 10:23:01.217932",0.21
332,"2017-05-17 10:23:02.527783",0.2
333,"2017-05-17 10:23:03.834850",0.24
334,"2017-05-17 10:23:05.141617",0.16
335,"2017-05-17 10:23:06.449834",0.23
336,"2017-05-17 10:23:07.752796",0.23
337,"2017-05-17 10:23:09.063426",0.22
338,"2017-05-17 10:23:10.371932",0.24
339,"2017-05-17 10:23:11.678184",0.21
340,"2017-05-17 10:23:12.986880",0.23
341,"2017-05-17 10:23:14.294772",0.21
342,"2017-05-17 10:23:15.602918",0.24
343,"2017-05-17 10:23:16.910191",0.21
344,"2017-05-17 10:23:18.219674",0.23
345,"2017-05-17 10:23:19.527292",0.21
346,"2017-05-17 10:23:20.833880",0.23
347,"2017-05-17 10:23:22.139650",0.21
348,"2017-05-17 10:23:23.442863",0.18
349,"2017-05-17 10:23:24.754048",0.17
350,"2017-05-17 10:23:26.059355",0.24
351,"2017-05-17 10:23:27.366201",0.23
352,"2017-05-17 10:23:28.675432",0.21
353,"2017-05-17 10:23:29.982692",0.23
354,"2017-05-17 10:23:31.289838",0.21
355,"2017-05-17 10:23:32.593668",0.24
356,"2017-05-17 10:23:33.900141",0.19
357,"2017-05-17 10:23:35.204113",0.17
358,"2017-05-17 10:23:36.511990",0.23
359,"2017-05-17 10:23:37.821183",0.23
360,"2017-05-17 10:23:39.128795",0.22
361,"2017-05-17 10:23:40.439757",0.23
362,"2017-05-17 10:23:41.748098",0.23
363,"2017-05-17 10:23:43.050947",0.22
364,"2017-05-17 10:23:44.361930",0.23
365,"2017-05-17 10:23:45.671654",0.24
366,"2017-05-17 10:23:46.978630",0.17
367,"2017-05-17 10:23:48.286598",0.24
368,"2017-05-17 10:23:49.593332",0.21
369,"2017-05-17 10:23:50.898661",0.24
370,"2017-05-17 10:23:52.204203",0.22
371,"2017-05-17 10:23:53.509589",0.23
372,"2017-05-17 10:23:54.820939",0.22
373,"2017-05-17 10:23:56.129171",0.21
374,"2017-05-17 10:23:57.436999",0.22
375,"2017-05-17 10:23:58.744802",0.24
376,"2017-05-17 10:24:00.053265",0.24
377,"2017-05-17 10:24:01.368935",0.22
378,"2017-05-17 10:24:02.673785",0.22
379,"2017-05-17 10:24:03.980130",0.22
380,"2017-05-17 10:24:05.289564",0.25
381,"2017-05-17 10:24:06.598228",0.22
382,"2017-05-17 10:24:07.907243",0.23
383,"2017-05-17 10:24:09.217306",0.23
384,"2017-05-17 10:24:10.524476",0.22
385,"2017-05-17 10:24:11.833470",0.23
386,"2017-05-17 10:24:13.140046",0.22
387,"2017-05-17 10:24:14.448277",0.22
388,"2017-05-17 10:24:15.755296",0.25
389,"2017-05-17 10:24:17.063555",0.22
390,"2017-05-17 10:24:18.371751",0.24
391,"2017-05-17 10:24:19.681832",0.22
392,"2017-05-17 10:24:20.988707",0.24
393,"2017-05-17 10:24:22.294337",0.22
394,"2017-05-17 10:24:23.599435",0.23
395,"2017-05-17 10:24:24.907803",0.23
396,"2017-05-17 10:24:26.216120",0.17
397,"2017-05-17 10:24:27.523458",0.23
398,"2017-05-17 10:24:28.831333",0.22
399,"2017-05-17 10:24:30.136319",0.23
400,"2017-05-17 10:24:31.440330",0.24
401,"2017-05-17 10:24:32.747139",0.23
402,"2017-05-17 10:24:34.053427",0.24
403,"2017-05-17 10:24:35.362646",0.17
404,"2017-05-17 10:24:36.674176",0.18
405,"2017-05-17 10:24:37.984948",0.17
406,"2017-05-17 10:24:39.292378",0.23
407,"2017-05-17 10:24:40.603080",0.22
408,"2017-05-17 10:24:41.908864",0.24
409,"2017-05-17 10:24:43.219036",0.21
410,"2017-05-17 10:24:44.525655",0.24
411,"2017-05-17 10:24:45.835451",0.23
412,"2017-05-17 10:24:47.146148",0.23
413,"2017-05-17 10:24:48.455650",0.21
414,"2017-05-17 10:24:49.764414",0.24
415,"2017-05-17 10:24:51.069158",0.23
416,"2017-05-17 10:24:52.378808",0.21
417,"2017-05-17 10:24:53.686864",0.24
418,"2017-05-17 10:24:54.998160",0.23
419,"2017-05-17 10:24:56.304306",0.23
420,"2017-05-17 10:24:57.613033",0.22
421,"2017-05-17 10:24:58.921612",0.25
422,"2017-05-17 10:25:00.229383",0.22
423,"2017-05-17 10:25:01.537295",0.23
424,"2017-05-17 10:25:02.848783",0.22
425,"2017-05-17 10:25:04.151504",0.24
426,"2017-05-17 10:25:05.460906",0.22
427,"2017-05-17 10:25:06.769789",0.22
428,"2017-05-17 10:25:08.074007",0.23
429,"2017-05-17 10:25:09.380514",0.24
430,"2017-05-17 10:25:10.690101",0.21
431,"2017-05-17 10:25:12.002148",0.23
432,"2017-05-17 10:25:13.308510",0.22
433,"2017-05-17 10:25:14.615487",0.23
434,"2017-05-17 10:25:15.923718",0.25
435,"2017-05-17 10:25:17.229388",0.23
436,"2017-05-17 10:25:18.537273",0.19
437,"2017-05-17 10:25:19.845642",0.23
438,"2017-05-17 10:25:21.153670",0.22
439,"2017-05-17 10:25:22.462369",0.2
440,"2017-05-17 10:25:23.766003",0.17
441,"2017-05-17 10:25:25.077496",0.23
442,"2017-05-17 10:25:26.382581",0.17
443,"2017-05-17 10:25:27.694654",0.2
444,"2017-05-17 10:25:28.997561",0.18
445,"2017-05-17 10:25:30.307143",0.17
446,"2017-05-17 10:25:31.615498",0.21
447,"2017-05-17 10:25:32.926989",0.23
448,"2017-05-17 10:25:34.230797",0.22
449,"2017-05-17 10:25:35.538210",0.23
450,"2017-05-17 10:25:36.845430",0.22
451,"2017-05-17 10:25:38.149736",0.24
452,"2017-05-17 10:25:39.455507",0.21
453,"2017-05-17 10:25:40.764077",0.23
454,"2017-05-17 10:25:42.070473",0.24
455,"2017-05-17 10:25:43.379820",0.23
456,"2017-05-17 10:25:44.684667",0.23
457,"2017-05-17 10:25:45.996147",0.22
458,"2017-05-17 10:25:47.307599",0.23
459,"2017-05-17 10:25:48.618542",0.23
460,"2017-05-17 10:25:49.928673",0.22
461,"2017-05-17 10:25:51.234358",0.24
462,"2017-05-17 10:25:52.546397",0.22
463,"2017-05-17 10:25:53.853974",0.22
464,"2017-05-17 10:25:55.163609",0.22
465,"2017-05-17 10:25:56.467950",0.24
466,"2017-05-17 10:25:57.779550",0.22
467,"2017-05-17 10:25:59.088321",0.21
468,"2017-05-17 10:26:00.393280",0.23
469,"2017-05-17 10:26:01.698104",0.22
470,"2017-05-17 10:26:03.009311",0.24
471,"2017-05-17 10:26:04.318383",0.22
472,"2017-05-17 10:26:05.625357",0.23
473,"2017-05-17 10:26:06.932360",0.23
474,"2017-05-17 10:26:08.237504",0.23
475,"2017-05-17 10:26:09.541189",0.22
476,"2017-05-17 10:26:10.849011",0.23
477,"2017-05-17 10:26:12.157713",0.24
478,"2017-05-17 10:26:13.465692",0.17
479,"2017-05-17 10:26:14.775090",0.18
480,"2017-05-17 10:26:16.081856",0.17
481,"2017-05-17 10:26:17.388253",0.2
482,"2017-05-17 10:26:18.696739",0.18
483,"2017-05-17 10:26:20.002560",0.17
484,"2017-05-17 10:26:21.308571",0.22
485,"2017-05-17 10:26:22.616141",0.21
486,"2017-05-17 10:26:23.923163",0.23
487,"2017-05-17 10:26:25.229620",0.18
488,"2017-05-17 10:26:26.538264",0.24
489,"2017-05-17 10:26:27.850005",0.22
490,"2017-05-17 10:26:29.158814",0.23
491,"2017-05-17 10:26:30.467511",0.23
492,"2017-05-17 10:26:31.775504",0.17
493,"2017-05-17 10:26:33.084221",0.22
494,"2017-05-17 10:26:34.393108",0.22
495,"2017-05-17 10:26:35.703014",0.24
496,"2017-05-17 10:26:37.011159",0.21
497,"2017-05-17 10:26:38.315890",0.24
498,"2017-05-17 10:26:39.625024",0.22
499,"2017-05-17 10:26:40.931768",0.23
500,"2017-05-17 10:26:42.236943",0.24
501,"2017-05-17 10:26:43.542962",0.22
502,"2017-05-17 10:26:44.851437",0.22
503,"2017-05-17 10:26:46.162139",0.21
504,"2017-05-17 10:26:47.470735",0.24
505,"2017-05-17 10:26:48.780073",0.23
506,"2017-05-17 10:26:50.091594",0.22
507,"2017-05-17 10:26:51.395086",0.21
508,"2017-05-17 10:26:52.700845",0.23
509,"2017-05-17 10:26:54.009805",0.17
510,"2017-05-17 10:26:55.319340",0.22
511,"2017-05-17 10:26:56.630402",0.24
512,"2017-05-17 10:26:57.938411",0.23
513,"2017-05-17 10:26:59.249805",0.22
514,"2017-05-17 10:27:00.552845",0.22
515,"2017-05-17 10:27:01.859049",0.24
516,"2017-05-17 10:27:03.167196",0.22
517,"2017-05-17 10:27:04.476649",0.18
518,"2017-05-17 10:27:05.789523",0.18
519,"2017-05-17 10:27:07.097078",0.22
520,"2017-05-17 10:27:08.403073",0.22
521,"2017-05-17 10:27:09.709788",0.22
522,"2017-05-17 10:27:11.013966",0.23
523,"2017-05-17 10:27:12.321758",0.22
524,"2017-05-17 10:27:13.629840",0.24
525,"2017-05-17 10:27:14.938203",0.22
526,"2017-05-17 10:27:16.245173",0.21
527,"2017-05-17 10:27:17.552027",0.24
528,"2017-05-17 10:27:18.860517",0.22
529,"2017-05-17 10:27:20.168791",0.22
530,"2017-05-17 10:27:21.474205",0.24
531,"2017-05-17 10:27:22.780152",0.23
532,"2017-05-17 10:27:24.087631",0.23
533,"2017-05-17 10:27:25.392483",0.21
534,"2017-05-17 10:27:26.698351",0.24
535,"2017-05-17 10:27:28.007382",0.22
536,"2017-05-17 10:27:29.314973",0.24
537,"2017-05-17 10:27:30.623236",0.23
538,"2017-05-17 10:27:31.933157",0.22
539,"2017-05-17 10:27:33.243541",0.23
540,"2017-05-17 10:27:34.550671",0.22
541,"2017-05-17 10:27:35.857798",0.24
542,"2017-05-17 10:27:37.167171",0.22
543,"2017-05-17 10:27:38.473739",0.22
544,"2017-05-17 10:27:39.780030",0.24
545,"2017-05-17 10:27:41.088178",0.22
546,"2017-05-17 10:27:42.391647",0.23
547,"2017-05-17 10:27:43.697940",0.24
548,"2017-05-17 10:27:45.003242",0.22
549,"2017-05-17 10:27:46.311067",0.24
550,"2017-05-17 10:27:47.617480",0.18
551,"2017-05-17 10:27:48.928516",0.22
552,"2017-05-17 10:27:50.234900",0.24
553,"2017-05-17 10:27:51.545864",0.21
554,"2017-05-17 10:27:52.857360",0.22
555,"2017-05-17 10:27:54.165514",0.24
556,"2017-05-17 10:27:55.473863",0.21
557,"2017-05-17 10:27:56.777522",0.19
558,"2017-05-17 10:27:58.088383",0.24
559,"2017-05-17 10:27:59.393854",0.24
560,"2017-05-17 10:28:00.702313",0.23
561,"2017-05-17 10:28:02.009884",0.17
562,"2017-05-17 10:28:03.312717",0.19
563,"2017-05-17 10:28:04.621304",0.18
564,"2017-05-17 10:28:05.929047",0.19
565,"2017-05-17 10:28:07.236294",0.17
566,"2017-05-17 10:28:08.545613",0.17
567,"2017-05-17 10:28:09.855694",0.24
568,"2017-05-17 10:28:11.163201",0.22
569,"2017-05-17 10:28:12.475524",0.22
570,"2017-05-17 10:28:13.781435",0.23
571,"2017-05-17 10:28:15.087631",0.24
572,"2017-05-17 10:28:16.395011",0.22
573,"2017-05-17 10:28:17.702167",0.21
574,"2017-05-17 10:28:19.011617",0.24
575,"2017-05-17 10:28:20.317169",0.23
576,"2017-05-17 10:28:21.622726",0.23
577,"2017-05-17 10:28:22.930313",0.22
578,"2017-05-17 10:28:24.238928",0.23
579,"2017-05-17 10:28:25.547747",0.23
580,"2017-05-17 10:28:26.858104",0.21
581,"2017-05-17 10:28:28.161562",0.23
582,"2017-05-17 10:28:29.472871",0.22
583,"2017-05-17 10:28:30.781012",0.21
584,"2017-05-17 10:28:32.090145",0.23
585,"2017-05-17 10:28:33.398495",0.22
586,"2017-05-17 10:28:34.710323",0.23
587,"2017-05-17 10:28:36.020318",0.23
588,"2017-05-17 10:28:37.324486",0.24
589,"2017-05-17 10:28:38.629316",0.22
590,"2017-05-17 10:28:39.941925",0.22
591,"2017-05-17 10:28:41.252692",0.23
592,"2017-05-17 10:28:42.563900",0.23
593,"2017-05-17 10:28:43.868887",0.24
594,"2017-05-17 10:28:45.175905",0.22
595,"2017-05-17 10:28:46.485399",0.24
596,"2017-05-17 10:28:47.796188",0.22
597,"2017-05-17 10:28:49.100790",0.23
598,"2017-05-17 10:28:50.407663",0.21
599,"2017-05-17 10:28:51.714320",0.22
600,"2017-05-17 10:28:53.018042",0.23
601,"2017-05-17 10:28:54.324985",0.21
602,"2017-05-17 10:28:55.628947",0.24
603,"2017-05-17 10:28:56.944601",0.23
604,"2017-05-17 10:28:58.258032",0.22
605,"2017-05-17 10:28:59.574302",0.21
606,"2017-05-17 10:29:00.890126",0.22
