ID,FECHA_HORA,MAGNITUD
70,"2017-05-13 13:05:13.978801",9.98
71,"2017-05-13 13:05:15.287874",9.95
72,"2017-05-13 13:05:16.593778",10.01
73,"2017-05-13 13:05:17.900168",10.03
74,"2017-05-13 13:05:19.206357",9.98
75,"2017-05-13 13:05:20.512725",9.94
76,"2017-05-13 13:05:21.824384",9.95
77,"2017-05-13 13:05:23.136280",9.96
78,"2017-05-13 13:05:24.444992",9.92
79,"2017-05-13 13:05:25.751223",9.97
80,"2017-05-13 13:05:27.060389",9.96
81,"2017-05-13 13:05:28.365921",9.96
82,"2017-05-13 13:05:29.674408",9.97
83,"2017-05-13 13:05:30.984304",9.97
84,"2017-05-13 13:05:32.291437",9.97
85,"2017-05-13 13:05:33.600011",9.95
86,"2017-05-13 13:05:34.908511",9.88
87,"2017-05-13 13:05:36.216608",9.89
88,"2017-05-13 13:05:37.523395",9.9
89,"2017-05-13 13:05:38.832401",9.91
90,"2017-05-13 13:05:40.144479",9.96
91,"2017-05-13 13:05:41.451751",10.03
92,"2017-05-13 13:05:42.760522",10.02
93,"2017-05-13 13:05:44.068619",9.93
94,"2017-05-13 13:05:45.377484",9.94
95,"2017-05-13 13:05:46.680813",9.92
96,"2017-05-13 13:05:47.989084",10.0
97,"2017-05-13 13:05:49.292841",9.99
98,"2017-05-13 13:05:50.603477",9.91
99,"2017-05-13 13:05:51.913709",9.96
100,"2017-05-13 13:05:53.217128",10.0
101,"2017-05-13 13:05:54.521507",10.0
102,"2017-05-13 13:05:55.832120",9.94
103,"2017-05-13 13:05:57.134930",9.9
104,"2017-05-13 13:05:58.442867",9.95
105,"2017-05-13 13:05:59.750035",9.99
106,"2017-05-13 13:06:01.054746",10.0
107,"2017-05-13 13:06:02.363172",9.96
108,"2017-05-13 13:06:03.673808",9.98
109,"2017-05-13 13:06:04.977437",9.86
110,"2017-05-13 13:06:06.288111",9.9
111,"2017-05-13 13:06:07.591102",9.97
112,"2017-05-13 13:06:08.894991",9.94
113,"2017-05-13 13:06:10.201959",10.02
114,"2017-05-13 13:06:11.505678",9.84
115,"2017-05-13 13:06:12.809978",9.94
116,"2017-05-13 13:06:14.114571",10.02
117,"2017-05-13 13:06:15.421731",9.92
118,"2017-05-13 13:06:16.726852",9.98
119,"2017-05-13 13:06:18.031763",9.87
120,"2017-05-13 13:06:19.342177",9.88
121,"2017-05-13 13:06:20.650211",9.88
122,"2017-05-13 13:06:21.957672",9.89
123,"2017-05-13 13:06:23.268690",9.95
124,"2017-05-13 13:06:24.577844",9.93
125,"2017-05-13 13:06:25.886625",9.89
126,"2017-05-13 13:06:27.192300",9.91
127,"2017-05-13 13:06:28.498659",9.89
128,"2017-05-13 13:06:29.804515",9.92
129,"2017-05-13 13:06:31.110674",9.94
130,"2017-05-13 13:06:32.422353",9.94
131,"2017-05-13 13:06:33.729756",9.91
132,"2017-05-13 13:06:35.037308",9.85
133,"2017-05-13 13:06:36.347098",9.91
134,"2017-05-13 13:06:37.652370",9.92
135,"2017-05-13 13:06:38.959089",9.93
136,"2017-05-13 13:06:40.262368",9.94
137,"2017-05-13 13:06:41.571793",9.96
138,"2017-05-13 13:06:42.873301",9.88
139,"2017-05-13 13:06:44.176780",9.93
140,"2017-05-13 13:06:45.483753",9.99
141,"2017-05-13 13:06:46.790811",9.92
142,"2017-05-13 13:06:48.099083",9.89
143,"2017-05-13 13:06:49.407932",9.94
144,"2017-05-13 13:06:50.716967",9.88
145,"2017-05-13 13:06:52.021051",9.91
146,"2017-05-13 13:06:53.324149",9.98
147,"2017-05-13 13:06:54.632150",9.96
148,"2017-05-13 13:06:55.938859",9.95
149,"2017-05-13 13:06:57.244495",9.91
150,"2017-05-13 13:06:58.556281",9.84
151,"2017-05-13 13:06:59.868245",9.96
152,"2017-05-13 13:07:01.180225",9.91
153,"2017-05-13 13:07:02.485843",9.9
154,"2017-05-13 13:07:03.793676",9.89
155,"2017-05-13 13:07:05.097059",9.91
156,"2017-05-13 13:07:06.407420",9.98
157,"2017-05-13 13:07:07.714324",9.91
158,"2017-05-13 13:07:09.023871",9.98
159,"2017-05-13 13:07:10.328491",9.93
160,"2017-05-13 13:07:11.635465",9.96
161,"2017-05-13 13:07:12.943232",10.01
162,"2017-05-13 13:07:14.252554",9.95
163,"2017-05-13 13:07:15.561456",9.92
164,"2017-05-13 13:07:16.870868",9.98
165,"2017-05-13 13:07:18.178438",9.93
166,"2017-05-13 13:07:19.488682",9.92
167,"2017-05-13 13:07:20.794917",9.96
168,"2017-05-13 13:07:22.101417",9.9
169,"2017-05-13 13:07:23.405226",9.85
170,"2017-05-13 13:07:24.712664",9.91
171,"2017-05-13 13:07:26.024044",9.92
172,"2017-05-13 13:07:27.328706",9.95
173,"2017-05-13 13:07:28.637003",10.02
174,"2017-05-13 13:07:29.948972",9.93
175,"2017-05-13 13:07:31.256955",9.92
176,"2017-05-13 13:07:32.561147",9.95
177,"2017-05-13 13:07:33.867936",9.93
178,"2017-05-13 13:07:35.174492",9.98
179,"2017-05-13 13:07:36.482963",9.95
180,"2017-05-13 13:07:37.793306",9.92
181,"2017-05-13 13:07:39.097096",9.93
182,"2017-05-13 13:07:40.404166",9.93
183,"2017-05-13 13:07:41.709365",9.95
184,"2017-05-13 13:07:43.015178",9.93
185,"2017-05-13 13:07:44.325555",9.93
186,"2017-05-13 13:07:45.633739",9.88
187,"2017-05-13 13:07:46.941688",9.94
188,"2017-05-13 13:07:48.245871",9.9
189,"2017-05-13 13:07:49.550425",9.93
190,"2017-05-13 13:07:50.858013",9.99
191,"2017-05-13 13:07:52.169937",9.98
192,"2017-05-13 13:07:53.481679",9.88
193,"2017-05-13 13:07:54.789484",9.99
194,"2017-05-13 13:07:56.093989",9.98
195,"2017-05-13 13:07:57.400985",9.89
196,"2017-05-13 13:07:58.705785",9.95
197,"2017-05-13 13:08:00.014638",9.98
198,"2017-05-13 13:08:01.319706",9.99
199,"2017-05-13 13:08:02.630212",9.95
200,"2017-05-13 13:08:03.938499",9.94
201,"2017-05-13 13:08:05.242338",9.92
202,"2017-05-13 13:08:06.554181",10.02
203,"2017-05-13 13:08:07.861924",9.93
204,"2017-05-13 13:08:09.166426",9.98
205,"2017-05-13 13:08:10.478141",9.95
206,"2017-05-13 13:08:11.786838",9.97
207,"2017-05-13 13:08:13.090320",10.01
208,"2017-05-13 13:08:14.396459",10.0
209,"2017-05-13 13:08:15.702532",10.02
210,"2017-05-13 13:08:17.004311",9.94
211,"2017-05-13 13:08:18.314529",10.02
212,"2017-05-13 13:08:19.626367",9.94
213,"2017-05-13 13:08:20.930992",9.92
214,"2017-05-13 13:08:22.239012",9.92
215,"2017-05-13 13:08:23.540625",9.94
216,"2017-05-13 13:08:24.848344",9.97
217,"2017-05-13 13:08:26.151197",9.99
218,"2017-05-13 13:08:27.460998",10.0
219,"2017-05-13 13:08:28.764097",9.95
220,"2017-05-13 13:08:30.066314",9.9
221,"2017-05-13 13:08:31.377314",10.03
222,"2017-05-13 13:08:32.687619",9.97
223,"2017-05-13 13:08:33.995222",9.91
224,"2017-05-13 13:08:35.303495",9.93
225,"2017-05-13 13:08:36.611763",9.96
226,"2017-05-13 13:08:37.923702",9.94
227,"2017-05-13 13:08:39.235486",9.97
228,"2017-05-13 13:08:40.545523",9.95
229,"2017-05-13 13:08:41.852094",9.94
230,"2017-05-13 13:08:43.162223",9.92
231,"2017-05-13 13:08:44.471135",9.96
232,"2017-05-13 13:08:45.774069",9.91
233,"2017-05-13 13:08:47.083545",9.88
234,"2017-05-13 13:08:48.389610",9.99
235,"2017-05-13 13:08:49.697882",9.91
236,"2017-05-13 13:08:51.000955",10.0
